pageid,shelf,book,page,filepath,hasrefractive,hasextinction,rangeMin,rangeMax,points
0,main,Ag,Johnson,main\Ag\Johnson.yml,1,1,0.1879,1.937,49
2,main,Ag,McPeak,main\Ag\McPeak.yml,1,1,0.3,1.7,141
3,main,Ag,Babar,main\Ag\Babar.yml,1,1,0.2066,12.4,69
4,main,Ag,Wu,main\Ag\Wu.yml,1,1,0.287493,0.999308,450
5,main,Ag,Werner,main\Ag\Werner.yml,1,1,0.017586,2.479684,150
6,main,Ag,Stahrenberg,main\Ag\Stahrenberg.yml,1,1,0.12782,0.49594,361
7,main,Ag,Windt,main\Ag\Windt.yml,1,1,0.00236,0.12157,36
8,main,Ag,Hagemann,main\Ag\Hagemann.yml,1,1,2.48e-06,248.0,148
12,main,Ag,Rakic-BB,main\Ag\Rakic-BB.yml,1,1,0.24797,12.398,200
13,main,Ag,Rakic-LD,main\Ag\Rakic-LD.yml,1,1,0.24797,12.398,200
14,main,Ag,Werner-DFT,main\Ag\Werner-DFT.yml,1,1,0.017586,2.479684,150
15,main,Al,Rakic,main\Al\Rakic.yml,1,1,0.00012399,200.0,206
16,main,Al,McPeak,main\Al\McPeak.yml,1,1,0.15,1.7,297
17,main,Al,Larruquert,main\Al\Larruquert.yml,1,1,0.077,0.1135,13
18,main,Al,Ordal,main\Al\Ordal.yml,1,1,0.667,200.0,51
19,main,Al,Hagemann,main\Al\Hagemann.yml,1,1,1.033e-05,1240.0,148
21,main,Al,Rakic-BB,main\Al\Rakic-BB.yml,1,1,0.061992,247.97,200
22,main,Al,Rakic-LD,main\Al\Rakic-LD.yml,1,1,0.061992,247.97,1000
23,main,MgAl2O4,Tropf,main\MgAl2O4\Tropf.yml,1,0,0.35,5.5,200
24,main,Y3Al5O12,Zelmon,main\Y3Al5O12\Zelmon.yml,1,0,0.4,5.0,200
25,main,Ar,Bideau-Mehu,main\Ar\Bideau-Mehu.yml,1,0,0.1404,0.5677,200
26,main,Ar,Peck-0C,main\Ar\Peck-0C.yml,1,0,0.4679,2.0587,200
27,main,Ar,Peck-15C,main\Ar\Peck-15C.yml,1,0,0.4679,2.0587,200
28,main,Ar,Larsen,main\Ar\Larsen.yml,1,0,0.230283,0.56774,17
29,main,Ar,Cuthbertson,main\Ar\Cuthbertson.yml,1,0,0.48,0.6708,200
30,main,Ar,Sinnock-liquid-90K,main\Ar\Sinnock-liquid-90K.yml,1,0,0.3612,0.6439,9
31,main,Ar,Sinnock-liquid-88K,main\Ar\Sinnock-liquid-88K.yml,1,0,0.3612,0.6439,9
32,main,Ar,Sinnock-liquid-86K,main\Ar\Sinnock-liquid-86K.yml,1,0,0.3612,0.6439,9
33,main,Ar,Sinnock-liquid-83.81K,main\Ar\Sinnock-liquid-83.81K.yml,1,0,0.3612,0.6439,9
34,main,Ar,Sinnock-solid-83.81K,main\Ar\Sinnock-solid-83.81K.yml,1,0,0.3612,0.6439,9
35,main,Ar,Sinnock-solid-80K,main\Ar\Sinnock-solid-80K.yml,1,0,0.3612,0.6439,9
36,main,Ar,Sinnock-solid-70K,main\Ar\Sinnock-solid-70K.yml,1,0,0.3612,0.6439,9
37,main,Ar,Sinnock-solid-60K,main\Ar\Sinnock-solid-60K.yml,1,0,0.3612,0.6439,9
38,main,Ar,Sinnock-solid-50K,main\Ar\Sinnock-solid-50K.yml,1,0,0.3612,0.6439,9
39,main,Ar,Sinnock-solid-40K,main\Ar\Sinnock-solid-40K.yml,1,0,0.3612,0.6439,9
40,main,Ar,Sinnock-solid-30K,main\Ar\Sinnock-solid-30K.yml,1,0,0.3612,0.6439,9
41,main,Ar,Sinnock-solid-20K,main\Ar\Sinnock-solid-20K.yml,1,0,0.3612,0.6439,9
42,main,AlAs,Fern,main\AlAs\Fern.yml,1,0,0.56,2.2,200
43,main,AlAs,Rakic,main\AlAs\Rakic.yml,1,1,0.2214,2.4797,200
44,main,GaAs,Aspnes,main\GaAs\Aspnes.yml,1,1,0.2066,0.8266,46
45,main,GaAs,Skauli,main\GaAs\Skauli.yml,1,0,0.97,17.0,200
46,main,GaAs,Jellison,main\GaAs\Jellison.yml,1,1,0.234,0.84,187
47,main,GaAs,Kachare,main\GaAs\Kachare.yml,1,0,1.4,11.0,200
48,main,GaAs,Adachi,main\GaAs\Adachi.yml,1,1,0.20664,12.398,200
49,main,GaAs,Rakic,main\GaAs\Rakic.yml,1,1,0.20664,12.398,200
50,main,GaAs,Ozaki,main\GaAs\Ozaki.yml,1,1,0.2214,1.0332,500
51,main,InAs,Aspnes,main\InAs\Aspnes.yml,1,1,0.2066,0.8266,46
52,main,InAs,Lorimor,main\InAs\Lorimor.yml,1,0,3.7,31.3,200
53,main,InAs,Adachi,main\InAs\Adachi.yml,1,1,0.20664,12.398,200
54,main,CdGeAs2,Boyd-o,main\CdGeAs2\Boyd-o.yml,1,0,2.4,11.5,200
55,main,CdGeAs2,Boyd-e,main\CdGeAs2\Boyd-e.yml,1,0,2.4,11.5,200
56,main,ZnSiAs2,Boyd-o,main\ZnSiAs2\Boyd-o.yml,1,0,0.7,11.5,200
57,main,ZnSiAs2,Boyd-e,main\ZnSiAs2\Boyd-e.yml,1,0,0.7,11.5,200
58,main,Au,Johnson,main\Au\Johnson.yml,1,1,0.1879,1.937,49
59,main,Au,McPeak,main\Au\McPeak.yml,1,1,0.3,1.7,141
60,main,Au,Babar,main\Au\Babar.yml,1,1,0.2066,12.4,69
61,main,Au,Olmon-ev,main\Au\Olmon-ev.yml,1,1,0.3,24.93,448
62,main,Au,Olmon-sc,main\Au\Olmon-sc.yml,1,1,0.3,24.93,448
63,main,Au,Olmon-ts,main\Au\Olmon-ts.yml,1,1,0.3,24.93,448
64,main,Au,Werner,main\Au\Werner.yml,1,1,0.017586,2.479684,150
65,main,Au,Windt,main\Au\Windt.yml,1,1,0.00236,0.12157,36
66,main,Au,Ordal,main\Au\Ordal.yml,1,1,0.667,286.0,52
67,main,Au,Hagemann,main\Au\Hagemann.yml,1,1,8.266e-06,248.0,149
68,main,Au,Hagemann-2,main\Au\Hagemann-2.yml,1,1,0.003542,0.8266,124
74,main,Au,Lemarchand-3.96nm,main\Au\Lemarchand-3.96nm.yml,1,1,0.35,1.8,291
75,main,Au,Lemarchand-4.62nm,main\Au\Lemarchand-4.62nm.yml,1,1,0.35,1.8,291
76,main,Au,Lemarchand-5.77nm,main\Au\Lemarchand-5.77nm.yml,1,1,0.35,1.8,291
77,main,Au,Lemarchand-11.7nm,main\Au\Lemarchand-11.7nm.yml,1,1,0.35,1.8,291
78,main,Au,Rakic-BB,main\Au\Rakic-BB.yml,1,1,0.24797,6.1992,200
79,main,Au,Rakic-LD,main\Au\Rakic-LD.yml,1,1,0.24797,6.1992,200
80,main,Au,Werner-DFT,main\Au\Werner-DFT.yml,1,1,0.017586,2.479684,150
81,main,B,Fernandez-Perea,main\B\Fernandez-Perea.yml,1,1,0.001378047,0.180999976,1699
82,main,BaB2O4,Eimerl-o,main\BaB2O4\Eimerl-o.yml,1,0,0.22,1.06,200
83,main,BaB2O4,Eimerl-e,main\BaB2O4\Eimerl-e.yml,1,0,0.22,1.06,200
86,main,BaB2O4,Zhang-o,main\BaB2O4\Zhang-o.yml,1,0,0.64,3.18,200
87,main,BaB2O4,Zhang-e,main\BaB2O4\Zhang-e.yml,1,0,0.64,3.18,200
88,main,BiB3O6,Umemura-Î±,main\BiB3O6\Umemura-alpha.yml,1,0,0.48,3.1,200
89,main,BiB3O6,Umemura-Î²,main\BiB3O6\Umemura-beta.yml,1,0,0.48,3.1,200
90,main,BiB3O6,Umemura-Î³,main\BiB3O6\Umemura-gamma.yml,1,0,0.48,3.1,200
91,main,LiB3O5,Chen-Î±,main\LiB3O5\Chen-alpha.yml,1,0,0.2894,1.064,200
92,main,LiB3O5,Chen-Î²,main\LiB3O5\Chen-beta.yml,1,0,0.2894,1.064,200
93,main,LiB3O5,Chen-Î³,main\LiB3O5\Chen-gamma.yml,1,0,0.2894,1.064,200
94,main,CsLiB6O10,Sasaki-o,main\CsLiB6O10\Sasaki-o.yml,1,0,0.19,2.75,200
95,main,CsLiB6O10,Sasaki-e,main\CsLiB6O10\Sasaki-e.yml,1,0,0.19,2.75,200
96,main,LuAl3(BO3)4,Fang-o,main\LuAl3(BO3)4\Fang-o.yml,1,0,0.266,1.338,200
97,main,LuAl3(BO3)4,Fang-e,main\LuAl3(BO3)4\Fang-e.yml,1,0,0.266,1.338,200
98,main,Be,Rakic-BB,main\Be\Rakic-BB.yml,1,1,0.24797,61.992,200
99,main,Be,Rakic-LD,main\Be\Rakic-LD.yml,1,1,0.24797,61.992,1000
100,main,Bi,Hagemann,main\Bi\Hagemann.yml,1,1,2.48e-06,6.199,150
101,main,Bi,Werner,main\Bi\Werner.yml,1,1,0.017586,2.479684,150
102,main,Bi,Werner-DFT,main\Bi\Werner-DFT.yml,1,1,0.017586,2.479684,150
103,main,AgBr,SchrÃ¶ter,main\AgBr\Schroter.yml,1,0,0.495,0.67,200
104,main,CsBr,Li,main\CsBr\Li.yml,1,0,0.21,55.0,200
105,main,CsBr,Querry,main\CsBr\Querry.yml,1,1,0.213,149.2537,312
106,main,CsBr,Rodney,main\CsBr\Rodney.yml,1,0,0.365,39.0,200
107,main,KBr,Li,main\KBr\Li.yml,1,0,0.2,42.0,200
108,main,LiBr,Li,main\LiBr\Li.yml,1,0,0.21,20.0,200
109,main,NaBr,Li,main\NaBr\Li.yml,1,0,0.21,34.0,200
110,main,RbBr,Li,main\RbBr\Li.yml,1,0,0.21,50.0,200
111,main,TlBr,Palik,main\TlBr\Palik.yml,1,0,0.57,39.4,200
112,main,TlBr,Schroter,main\TlBr\Schroter.yml,1,0,0.54,0.65,200
113,main,C,Phillip,main\C\Phillip.yml,1,1,0.035424054,10.0,176
114,main,C,Peter,main\C\Peter.yml,1,0,0.226,0.76,200
115,main,C,Dore,main\C\Dore.yml,1,1,2.5,500.0,241
116,main,C,Larruquert,main\C\Larruquert.yml,1,1,0.019656426,10.07918931,364
117,main,C,Hagemann,main\C\Hagemann.yml,1,1,4.133e-05,124.0,100
118,main,C,Djurisic-o,main\C\Djurisic-o.yml,1,1,0.030996,10.332,1000
119,main,C,Djurisic-e,main\C\Djurisic-e.yml,1,1,0.030996,0.5904,1000
120,main,C,Querry-DixonKS2,main\C\Querry-DixonKS2.yml,1,1,0.21,55.5556,612
121,main,C,Querry-DixonHPN2,main\C\Querry-DixonHPN2.yml,1,1,0.2,55.5556,613
122,main,C,Querry-Dixon200-10,main\C\Querry-Dixon200-10.yml,1,1,0.21,55.5556,612
123,main,C,Querry-AsburyMicro260,main\C\Querry-AsburyMicro260.yml,1,1,0.21,55.5556,612
124,main,C,Querry-Dixon1102,main\C\Querry-Dixon1102.yml,1,1,0.2,55.5556,613
125,main,C,Querry-Asbury3222,main\C\Querry-Asbury3222.yml,1,1,0.2,55.5556,613
126,main,C,Querry-Pyrolytic,main\C\Querry-Pyrolytic.yml,1,1,0.21,55.5556,612
127,main,C,Weber,main\C\Weber.yml,1,1,0.210873,0.999007,499
128,main,B4C,Larruquert,main\B4C\Larruquert.yml,1,1,0.001737709,21.53810759,1480
129,main,SiC,Singh-o,main\SiC\Singh-o.yml,1,0,0.488,1.064,200
130,main,SiC,Singh-e,main\SiC\Singh-e.yml,1,0,0.488,1.064,200
137,main,SiC,Shaffer,main\SiC\Shaffer.yml,1,0,0.467,0.691,200
138,main,SiC,Larruquert,main\SiC\Larruquert.yml,1,1,0.00615447,131.7250957,508
139,main,TiC,Pfluger,main\TiC\Pfluger.yml,1,1,0.03107,2.4797,52
140,main,VC,Pfluger,main\VC\Pfluger.yml,1,1,0.03107,2.4797,52
141,main,CaCO3,Ghosh-o,main\CaCO3\Ghosh-o.yml,1,0,0.204,2.172,200
142,main,CaCO3,Ghosh-e,main\CaCO3\Ghosh-e.yml,1,0,0.204,2.172,200
143,main,CaMg(CO3)2,Querry-o,main\CaMg(CO3)2\Querry-o.yml,1,1,2.5,40.0,376
144,main,CaMg(CO3)2,Querry-e,main\CaMg(CO3)2\Querry-e.yml,1,1,2.5,50.0,381
146,main,Ca,Rodriguez-de_Marcos,main\Ca\Rodriguez-de Marcos.yml,1,1,0.001233674,0.316348631,1848
147,main,Ce,Fernandez-Perea,main\Ce\Fernandez-Perea.yml,1,1,0.00103238,0.206638625,1265
148,main,AgCl,Tilton,main\AgCl\Tilton.yml,1,0,0.578,20.6,200
149,main,CsCl,Li,main\CsCl\Li.yml,1,0,0.18,40.0,200
150,main,CuCl,Feldman,main\CuCl\Feldman.yml,1,0,0.43,2.5,200
151,main,KCl,Li,main\KCl\Li.yml,1,0,0.18,35.0,200
152,main,KCl,Querry,main\KCl\Querry.yml,1,1,0.22,166.6667,312
153,main,LiCl,Li,main\LiCl\Li.yml,1,0,0.17,16.0,200
154,main,NaCl,Li,main\NaCl\Li.yml,1,0,0.2,30.0,200
155,main,NaCl,Querry,main\NaCl\Querry.yml,1,1,0.22,166.6667,312
156,main,RbCl,Li,main\RbCl\Li.yml,1,0,0.18,40.0,200
157,main,TlCl,Schroter,main\TlCl\Schroter.yml,1,0,0.43,0.66,200
158,main,Co,Johnson,main\Co\Johnson.yml,1,1,0.188,1.937,49
159,main,Co,Werner,main\Co\Werner.yml,1,1,0.017586,2.479684,150
160,main,Co,Werner-DFT,main\Co\Werner-DFT.yml,1,1,0.017586,2.479684,150
161,main,Cr,Johnson,main\Cr\Johnson.yml,1,1,0.188,1.937,49
162,main,Cr,Rakic-BB,main\Cr\Rakic-BB.yml,1,1,0.24797,61.992,200
163,main,Cr,Rakic-LD,main\Cr\Rakic-LD.yml,1,1,0.24797,61.992,1000
168,main,Cu,Johnson,main\Cu\Johnson.yml,1,1,0.1879,1.937,49
169,main,Cu,McPeak,main\Cu\McPeak.yml,1,1,0.3,1.7,141
170,main,Cu,Babar,main\Cu\Babar.yml,1,1,0.2066,12.4,69
171,main,Cu,Brimhall,main\Cu\Brimhall.yml,1,1,0.0101,0.0421,34
172,main,Cu,Werner,main\Cu\Werner.yml,1,1,0.017586,2.479684,150
173,main,Cu,Stahrenberg,main\Cu\Stahrenberg.yml,1,1,0.13776,0.49594,326
174,main,Cu,Ordal,main\Cu\Ordal.yml,1,1,0.517,55.6,56
175,main,Cu,Querry,main\Cu\Querry.yml,1,1,0.21,55.5556,612
176,main,Cu,Hagemann,main\Cu\Hagemann.yml,1,1,2.48e-05,248.0,149
177,main,Cu,Rakic-BB,main\Cu\Rakic-BB.yml,1,1,0.20664,12.398,200
178,main,Cu,Rakic-LD,main\Cu\Rakic-LD.yml,1,1,0.20664,12.398,200
179,main,Cu,Werner-DFT,main\Cu\Werner-DFT.yml,1,1,0.017586,2.479684,150
180,main,Er,Larruquert,main\Er\Larruquert.yml,1,1,0.000783614,0.382667245,1329
181,main,Eu,Fernandez-Perea,main\Eu\Fernandez-Perea.yml,1,1,0.000882651,0.149199984,1748
182,main,BaF2,Li,main\BaF2\Li.yml,1,0,0.15,15.0,200
183,main,BaF2,Querry,main\BaF2\Querry.yml,1,1,0.22,166.6667,312
184,main,BaF2,Malitson,main\BaF2\Malitson.yml,1,0,0.2652,10.346,200
185,main,CaF2,Malitson,main\CaF2\Malitson.yml,1,0,0.23,9.7,200
186,main,CaF2,Daimon-20,main\CaF2\Daimon-20.yml,1,0,0.138,2.326,200
187,main,CaF2,Daimon-25,main\CaF2\Daimon-25.yml,1,0,0.138,2.326,200
188,main,CaF2,Li,main\CaF2\Li.yml,1,0,0.15,12.0,200
190,main,CsF,Li,main\CsF\Li.yml,1,0,0.15,30.0,200
191,main,KF,Li,main\KF\Li.yml,1,0,0.15,22.0,200
192,main,LaF3,Laihoa-o,main\LaF3\Laihoa-o.yml,1,0,0.35,0.7,200
193,main,LaF3,Laihoa-e,main\LaF3\Laihoa-e.yml,1,0,0.35,0.7,200
195,main,LiF,Li,main\LiF\Li.yml,1,0,0.1,11.0,200
196,main,LiCaAlF6,Woods-o,main\LiCaAlF6\Woods-o.yml,1,0,0.4,1.0,200
197,main,LiCaAlF6,Woods-e,main\LiCaAlF6\Woods-e.yml,1,0,0.4,1.0,200
198,main,NaF,Li,main\NaF\Li.yml,1,0,0.15,17.0,200
199,main,MgF2,Dodge-o,main\MgF2\Dodge-o.yml,1,0,0.2,7.0,200
200,main,MgF2,Dodge-e,main\MgF2\Dodge-e.yml,1,0,0.2,7.0,200
201,main,MgF2,Li-o,main\MgF2\Li-o.yml,1,0,0.14,7.5,200
202,main,MgF2,Li-e,main\MgF2\Li-e.yml,1,0,0.14,7.5,200
204,main,PbF2,Malitson,main\PbF2\Malitson.yml,1,0,0.3,11.9,200
205,main,RbF,Li,main\RbF\Li.yml,1,0,0.15,25.0,200
207,main,SrF2,Rodriguez-de_Marcos,main\SrF2\Rodriguez-de Marcos.yml,1,1,0.001582488,682.162027,623
208,main,SrF2,Li,main\SrF2\Li.yml,1,0,0.15,14.0,200
209,main,SrF2,Feldman,main\SrF2\Feldman.yml,1,0,0.21,11.5,200
210,main,ThF4,Heitmann,main\ThF4\Heitmann.yml,1,0,0.26,0.76,200
211,main,YLiF4,Barnes-o,main\YLiF4\Barnes-o.yml,1,0,0.225,2.6,200
212,main,YLiF4,Barnes-e,main\YLiF4\Barnes-e.yml,1,0,0.225,2.6,200
213,main,Fe,Johnson,main\Fe\Johnson.yml,1,1,0.188,1.937,49
214,main,Fe,Werner,main\Fe\Werner.yml,1,1,0.017586,2.479684,150
215,main,Fe,Ordal,main\Fe\Ordal.yml,1,1,0.667,286.0,52
216,main,Fe,Querry,main\Fe\Querry.yml,1,1,0.21,55.5556,611
217,main,Fe,Werner-DFT,main\Fe\Werner-DFT.yml,1,1,0.017586,2.479684,150
218,main,BiFeO3,Kumar,main\BiFeO3\Kumar.yml,1,1,0.19706,1.6693,702
219,main,Ge,Aspnes,main\Ge\Aspnes.yml,1,1,0.2066,0.8266,46
220,main,Ge,Jellison,main\Ge\Jellison.yml,1,1,0.234,0.84,187
221,main,Ge,Li-100K,main\Ge\Li-100K.yml,1,0,1.9,18.0,43
222,main,Ge,Li-150K,main\Ge\Li-150K.yml,1,0,1.9,18.0,43
223,main,Ge,Li-200K,main\Ge\Li-200K.yml,1,0,1.9,18.0,43
224,main,Ge,Li-250K,main\Ge\Li-250K.yml,1,0,1.9,18.0,43
225,main,Ge,Li-293K,main\Ge\Li-293K.yml,1,0,1.9,18.0,43
226,main,Ge,Li-350K,main\Ge\Li-350K.yml,1,0,1.9,18.0,43
227,main,Ge,Li-400K,main\Ge\Li-400K.yml,1,0,1.9,18.0,43
228,main,Ge,Li-450K,main\Ge\Li-450K.yml,1,0,1.9,18.0,43
229,main,Ge,Li-500K,main\Ge\Li-500K.yml,1,0,1.9,18.0,43
230,main,Ge,Li-550K,main\Ge\Li-550K.yml,1,0,1.9,18.0,43
231,main,Ge,Icenogle,main\Ge\Icenogle.yml,1,0,2.5,12.0,200
234,main,Bi4Ge3O12,Williams,main\Bi4Ge3O12\Williams.yml,1,0,0.305,1.0,200
235,main,Bi12GeO20,Simon,main\Bi12GeO20\Simon.yml,1,0,0.45,0.7,200
236,main,Pb5Ge3O11,Simon-o,main\Pb5Ge3O11\Simon-o.yml,1,0,0.45,0.7,200
237,main,Pb5Ge3O11,Simon-e,main\Pb5Ge3O11\Simon-e.yml,1,0,0.45,0.7,200
239,main,H2,Peck,main\H2\Peck.yml,1,0,0.168,1.6945,200
240,main,H2,Koch,main\H2\Koch.yml,1,0,0.2302,0.5462,20
241,main,D2,Weber,main\D2\Weber.yml,1,0,0.230209,0.579065,18
242,main,He,Cuthbertson,main\He\Cuthbertson.yml,1,0,0.2753,0.5462,200
244,main,He,Mansfield,main\He\Mansfield.yml,1,0,0.4801,2.0586,200
245,main,Hf,Windt,main\Hf\Windt.yml,1,1,0.00236,0.12157,36
246,main,Hg,Inagaki,main\Hg\Inagaki.yml,1,1,0.06358,6.19921,76
247,main,Ho,Fernandez-Perea,main\Ho\Fernandez-Perea.yml,1,1,0.000922369,0.413280625,1053
248,main,CsI,Li,main\CsI\Li.yml,1,0,0.25,67.0,200
249,main,CsI,Querry,main\CsI\Querry.yml,1,1,0.22,166.6667,312
250,main,CsI,Rodney,main\CsI\Rodney.yml,1,0,0.2967,50.0,200
251,main,KI,Li,main\KI\Li.yml,1,0,0.25,50.0,200
252,main,LiI,Li,main\LiI\Li.yml,1,0,0.25,25.0,200
253,main,NaI,Jellison,main\NaI\Jellison.yml,1,0,0.436,0.633,200
254,main,NaI,Li,main\NaI\Li.yml,1,0,0.25,40.0,200
255,main,RbI,Li,main\RbI\Li.yml,1,0,0.24,64.0,200
256,main,LiIO3,Herbst-o,main\LiIO3\Herbst-o.yml,1,0,0.5461,5.0,200
257,main,LiIO3,Herbst-e,main\LiIO3\Herbst-e.yml,1,0,0.5461,5.0,200
262,main,Ir,Windt,main\Ir\Windt.yml,1,1,0.00236,0.12157,36
271,main,Kr,Bideau-Mehu,main\Kr\Bideau-Mehu.yml,1,0,0.1404,0.6234,200
273,main,Kr,Koch,main\Kr\Koch.yml,1,0,0.230209,0.623437,20
274,main,Kr,Cuthbertson,main\Kr\Cuthbertson.yml,1,0,0.48,0.6708,200
275,main,Kr,Sinnock-liquid-126K,main\Kr\Sinnock-liquid-126K.yml,1,0,0.3631,0.6439,8
276,main,Kr,Sinnock-liquid-122K,main\Kr\Sinnock-liquid-122K.yml,1,0,0.3631,0.6439,8
277,main,Kr,Sinnock-liquid-118K,main\Kr\Sinnock-liquid-118K.yml,1,0,0.3631,0.6439,8
278,main,Kr,Sinnock-liquid-115.95K,main\Kr\Sinnock-liquid-115.95K.yml,1,0,0.3631,0.6439,8
279,main,Kr,Sinnock-solid-115.95K,main\Kr\Sinnock-solid-115.95K.yml,1,0,0.3631,0.6439,8
280,main,Kr,Sinnock-solid-105K,main\Kr\Sinnock-solid-105K.yml,1,0,0.3631,0.6439,8
281,main,Kr,Sinnock-solid-95K,main\Kr\Sinnock-solid-95K.yml,1,0,0.3631,0.6439,8
282,main,Kr,Sinnock-solid-85K,main\Kr\Sinnock-solid-85K.yml,1,0,0.3631,0.6439,8
283,main,Kr,Sinnock-solid-75K,main\Kr\Sinnock-solid-75K.yml,1,0,0.3631,0.6439,8
284,main,Kr,Sinnock-solid-67K,main\Kr\Sinnock-solid-67K.yml,1,0,0.3631,0.6439,8
287,main,Li,Rasigni,main\Li\Rasigni.yml,1,1,0.1164,8.266,36
288,main,Li,Inagaki,main\Li\Inagaki.yml,1,1,0.326,2.066,33
290,main,Lu,Garcia-Cortes,main\Lu\Garcia-Cortes.yml,1,1,8.26561e-08,700475.6352,2212
291,main,Mg,Hagemann,main\Mg\Hagemann.yml,1,1,2.48e-05,24.8,140
292,main,Mg,Vidal-Dasilva,main\Mg\Vidal-Dasilva.yml,1,1,0.000953725,0.049593675,1706
293,main,Mn,Johnson,main\Mn\Johnson.yml,1,1,0.188,1.937,49
294,main,Mn,Querry,main\Mn\Querry.yml,1,1,0.22,55.5556,306
295,main,Mo,Ordal,main\Mo\Ordal.yml,1,1,0.667,154.0,50
296,main,Mo,Werner,main\Mo\Werner.yml,1,1,0.017586,2.479684,150
297,main,Mo,Windt,main\Mo\Windt.yml,1,1,0.00236,0.12157,36
298,main,Mo,Querry,main\Mo\Querry.yml,1,1,0.2063,166.6667,314
300,main,Mo,Werner-DFT,main\Mo\Werner-DFT.yml,1,1,0.017586,2.479684,150
301,main,CaMoO4,Bond-o,main\CaMoO4\Bond-o.yml,1,0,0.45,3.8,200
302,main,CaMoO4,Bond-e,main\CaMoO4\Bond-e.yml,1,0,0.45,3.8,200
303,main,PbMoO4,Malitson-o,main\PbMoO4\Malitson-o.yml,1,0,0.44,1.08,200
304,main,PbMoO4,Malitson-e,main\PbMoO4\Malitson-e.yml,1,0,0.44,1.08,200
305,main,SrMoO4,Bond-o,main\SrMoO4\Bond-o.yml,1,0,0.45,2.4,200
306,main,SrMoO4,Bond-e,main\SrMoO4\Bond-e.yml,1,0,0.45,2.4,200
307,main,N2,Peck-0C,main\N2\Peck-0C.yml,1,0,0.4679,2.0587,200
308,main,N2,Peck-15C,main\N2\Peck-15C.yml,1,0,0.4679,2.0587,200
309,main,N2,Griesmann,main\N2\Griesmann.yml,1,0,0.145,0.27,200
310,main,AlN,Kischkat,main\AlN\Kischkat.yml,1,1,1.53846,14.28571,1451
311,main,AlN,Pastrnak-o,main\AlN\Pastrnak-o.yml,1,0,0.22,5.0,200
312,main,AlN,Pastrnak-e,main\AlN\Pastrnak-e.yml,1,0,0.22,5.0,200
313,main,GaN,Barker-o,main\GaN\Barker-o.yml,1,0,0.35,10.0,200
314,main,GaN,Barker-e,main\GaN\Barker-e.yml,1,0,0.35,10.0,200
315,main,GaN,Lin-wurtzite,main\GaN\Lin-wurtzite.yml,1,0,0.368124,0.991745,53
316,main,GaN,Lin-zincblende,main\GaN\Lin-zincblende.yml,1,0,0.385447,0.960283,32
317,main,GaN,Kawashima,main\GaN\Kawashima.yml,1,1,0.13051,0.99187,500
318,main,NH3,Cuthbertson,main\NH3\Cuthbertson.yml,1,0,0.47999,0.670785,200
319,main,Si3N4,Luke,main\Si3N4\Luke.yml,1,0,0.31,5.504,200
320,main,Si3N4,Kischkat,main\Si3N4\Kischkat.yml,1,1,1.53846,14.28571,1451
321,main,Si3N4,Philipp,main\Si3N4\Philipp.yml,1,0,0.207,1.24,200
322,main,TiN,Pfluger,main\TiN\Pfluger.yml,1,1,0.03107,2.4797,50
323,main,VN,Pfluger,main\VN\Pfluger.yml,1,1,0.03107,2.4797,52
325,main,Na,Inagaki,main\Na\Inagaki.yml,1,1,0.326,2.066,33
331,main,Nb,Windt,main\Nb\Windt.yml,1,1,0.00236,0.12157,36
335,main,KNbO3,Umemura-Î±,main\KNbO3\Umemura-alpha.yml,1,0,0.4,5.3,200
336,main,KNbO3,Umemura-Î²,main\KNbO3\Umemura-beta.yml,1,0,0.4,5.3,200
337,main,KNbO3,Umemura-Î³,main\KNbO3\Umemura-gamma.yml,1,0,0.4,5.3,200
338,main,LiNbO3,Zelmon-o,main\LiNbO3\Zelmon-o.yml,1,0,0.4,5.0,200
339,main,LiNbO3,Zelmon-e,main\LiNbO3\Zelmon-e.yml,1,0,0.4,5.0,200
340,main,Ne,Bideau-Mehu,main\Ne\Bideau-Mehu.yml,1,0,0.1404,0.5462,200
341,main,Ne,Cuthbertson,main\Ne\Cuthbertson.yml,1,0,0.2894,0.5462,200
342,main,Ni,Johnson,main\Ni\Johnson.yml,1,1,0.188,1.937,49
343,main,Ni,Werner,main\Ni\Werner.yml,1,1,0.017586,2.479684,150
344,main,Ni,Ordal,main\Ni\Ordal.yml,1,1,0.667,286.0,52
345,main,Ni,Rakic-BB,main\Ni\Rakic-BB.yml,1,1,0.24797,6.1992,200
346,main,Ni,Rakic-LD,main\Ni\Rakic-LD.yml,1,1,0.24797,6.1992,1000
347,main,Ni,Werner-DFT,main\Ni\Werner-DFT.yml,1,1,0.017586,2.479684,150
349,main,O2,Zhang,main\O2\Zhang.yml,1,0,0.4,1.8,200
350,main,Al2O3,Malitson-o,main\Al2O3\Malitson-o.yml,1,0,0.2,5.0,200
351,main,Al2O3,Malitson-e,main\Al2O3\Malitson-e.yml,1,0,0.2,5.0,200
352,main,Al2O3,Querry-o,main\Al2O3\Querry-o.yml,1,1,0.21,55.5556,612
353,main,Al2O3,Querry-e,main\Al2O3\Querry-e.yml,1,1,0.21,55.5556,612
354,main,Al2O3,Malitson,main\Al2O3\Malitson.yml,1,0,0.2652,5.577,200
355,main,Al2O3,Hagemann,main\Al2O3\Hagemann.yml,1,1,0.0007749,0.2066,100
357,main,Al2O3,Kischkat,main\Al2O3\Kischkat.yml,1,1,1.53941,14.28571,1450
